schema_version,split_id,sample,selected_on_train,trade_dates,experiment_id,strategy_id,direction_filter,first_target_points,stop_points,runner_target_points,runner_stop_mode,input_signal_rows,input_candidates,evaluated_trades,full_stops,first_target_hits,runner_target_hits,runner_stop_exits,end_of_session_exits,other_exits,positive_net_trades,positive_net_rate,gross_usd,net_usd,average_net_usd,long_trades,short_trades,notes
1,scaled_scalp_walk_forward_window=8:train_dates=8:holdout_dates=1,holdout,true,2026-06-12,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=2:runner_target_points=12:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,3,2,12,breakeven,19,19,19,13,6,2,4,0,0,6,0.31578947,-500,-1108,-58.31578947,9,10,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=9:train_dates=8:holdout_dates=1,train,true,2026-06-03;2026-06-04;2026-06-05;2026-06-08;2026-06-09;2026-06-10;2026-06-11;2026-06-12,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=1.5:runner_target_points=12:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,3,1.5,12,breakeven,71,71,71,45,26,13,13,0,0,26,0.36619718,4950,2678,37.71830986,34,37,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=9:train_dates=8:holdout_dates=1,holdout,true,2026-06-15,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=1.5:runner_target_points=12:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,3,1.5,12,breakeven,8,8,8,6,2,0,2,0,0,2,0.25,-600,-856,-107,5,3,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=10:train_dates=8:holdout_dates=1,train,true,2026-06-04;2026-06-05;2026-06-08;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=1.5:runner_target_points=12:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,3,1.5,12,breakeven,78,78,78,50,28,13,15,0,0,28,0.35897436,4500,2004,25.69230769,38,40,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=10:train_dates=8:holdout_dates=1,holdout,true,2026-06-16,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=1.5:runner_target_points=12:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,3,1.5,12,breakeven,16,16,16,9,7,1,6,0,0,7,0.4375,300,-212,-13.25,7,9,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=11:train_dates=8:holdout_dates=1,train,true,2026-06-05;2026-06-08;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=1.5:runner_target_points=12:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,3,1.5,12,breakeven,91,91,91,57,34,14,20,0,0,34,0.37362637,4950,2038,22.3956044,44,47,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=11:train_dates=8:holdout_dates=1,holdout,true,2026-06-17,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=1.5:runner_target_points=12:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,3,1.5,12,breakeven,15,15,15,9,6,0,6,0,0,6,0.4,-450,-930,-62,6,9,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=12:train_dates=8:holdout_dates=1,train,true,2026-06-08;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=2:runner_target_points=8:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,3,2,8,initial,101,101,101,57,44,27,17,0,0,44,0.43564356,4300,1068,10.57425743,48,53,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=12:train_dates=8:holdout_dates=1,holdout,true,2026-06-18,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=2:runner_target_points=8:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,3,2,8,initial,13,13,13,8,5,2,3,0,0,5,0.38461538,-350,-766,-58.92307692,3,10,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=13:train_dates=8:holdout_dates=1,train,true,2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17;2026-06-18,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=4:runner_target_points=12:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,3,4,12,initial,110,110,110,47,63,32,31,0,0,32,0.29090909,3650,130,1.18181818,49,61,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=13:train_dates=8:holdout_dates=1,holdout,true,2026-06-19,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=3:stop_points=4:runner_target_points=12:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,3,4,12,initial,2,2,2,1,1,0,0,1,0,1,0.5,112.5,48.5,24.25,1,1,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,train,true,2026-05-22;2026-05-27;2026-05-28;2026-06-02;2026-06-09;2026-06-10;2026-06-11;2026-06-12,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,45,45,45,23,22,6,16,0,0,22,0.48888889,2700,1260,28,23,22,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,holdout,true,2026-06-15,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,5,5,5,3,2,0,2,0,0,2,0.4,-300,-460,-92,3,2,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,train,true,2026-05-27;2026-05-28;2026-06-02;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,49,49,49,26,23,6,17,0,0,23,0.46938776,2325,757,15.44897959,25,24,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,holdout,true,2026-06-16,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,11,11,11,8,3,0,3,0,0,3,0.27272727,-975,-1327,-120.63636364,6,5,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=3:train_dates=8:holdout_dates=1,train,true,2026-05-28;2026-06-02;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,59,59,59,33,26,6,20,0,0,26,0.44067797,1500,-388,-6.57627119,31,28,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=3:train_dates=8:holdout_dates=1,holdout,true,2026-06-17,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,12,12,12,4,8,0,8,0,0,8,0.66666667,0,-384,-32,3,9,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=4:train_dates=8:holdout_dates=1,train,true,2026-06-02;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,70,70,70,36,34,6,28,0,0,34,0.48571429,1650,-590,-8.42857143,33,37,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=4:train_dates=8:holdout_dates=1,holdout,true,2026-06-18,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,11,11,11,4,7,0,7,0,0,7,0.63636364,-75,-427,-38.81818182,5,6,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=5:train_dates=8:holdout_dates=1,train,true,2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17;2026-06-18,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,80,80,80,39,41,6,35,0,0,41,0.5125,1725,-835,-10.4375,38,42,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=5:train_dates=8:holdout_dates=1,holdout,true,2026-06-19,signal_scaled_scalp:strategy=delta_absorption_fade_20d_cl0.35:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=15:runner_stop_mode=breakeven,delta_absorption_fade_20d_cl0.35,all,1.5,1.5,15,breakeven,1,1,1,1,0,0,0,0,0,0,0,-150,-182,-182,1,0,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,train,true,2026-06-05;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_3pt_20d_cl0.5:direction=all:first_target_points=1.5:stop_points=2:runner_target_points=15:runner_stop_mode=breakeven,vwap_delta_exhaustion_fade_3pt_20d_cl0.5,all,1.5,2,15,breakeven,71,71,71,22,49,6,43,0,0,49,0.69014085,3775,1503,21.16901408,45,26,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,holdout,true,2026-06-18,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_3pt_20d_cl0.5:direction=all:first_target_points=1.5:stop_points=2:runner_target_points=15:runner_stop_mode=breakeven,vwap_delta_exhaustion_fade_3pt_20d_cl0.5,all,1.5,2,15,breakeven,14,14,14,5,9,1,8,0,0,9,0.64285714,425,-23,-1.64285714,5,9,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,train,true,2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17;2026-06-18,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_3pt_20d_cl0.5:direction=all:first_target_points=2.5:stop_points=2:runner_target_points=6:runner_stop_mode=breakeven,vwap_delta_exhaustion_fade_3pt_20d_cl0.5,all,2.5,2,6,breakeven,84,84,84,38,46,21,25,0,0,46,0.54761905,4450,1762,20.97619048,49,35,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,holdout,true,2026-06-19,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_3pt_20d_cl0.5:direction=all:first_target_points=2.5:stop_points=2:runner_target_points=6:runner_stop_mode=breakeven,vwap_delta_exhaustion_fade_3pt_20d_cl0.5,all,2.5,2,6,breakeven,1,1,1,1,0,0,0,0,0,0,0,-200,-232,-232,1,0,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,train,true,2026-06-05;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_4pt_30d_cl0.55:direction=all:first_target_points=1.5:stop_points=2.5:runner_target_points=6:runner_stop_mode=initial,vwap_delta_exhaustion_fade_4pt_30d_cl0.55,all,1.5,2.5,6,initial,65,65,65,16,49,27,22,0,0,27,0.41538462,5025,2945,45.30769231,41,24,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,holdout,true,2026-06-18,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_4pt_30d_cl0.55:direction=all:first_target_points=1.5:stop_points=2.5:runner_target_points=6:runner_stop_mode=initial,vwap_delta_exhaustion_fade_4pt_30d_cl0.55,all,1.5,2.5,6,initial,10,10,10,3,7,2,5,0,0,2,0.2,-250,-570,-57,4,6,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,train,true,2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17;2026-06-18,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_4pt_30d_cl0.55:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=10:runner_stop_mode=initial,vwap_delta_exhaustion_fade_4pt_30d_cl0.55,all,1.5,1.5,10,initial,74,74,74,24,50,16,34,0,0,16,0.21621622,5600,3232,43.67567568,44,30,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,holdout,true,2026-06-19,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_4pt_30d_cl0.55:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=10:runner_stop_mode=initial,vwap_delta_exhaustion_fade_4pt_30d_cl0.55,all,1.5,1.5,10,initial,1,1,1,1,0,0,0,0,0,0,0,-150,-182,-182,1,0,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
